id1,id2,flow,unit,description,type,emission_id,database,,,
"('biosphere3', 'fffd291b-a67f-5b96-86cf-534a2132f062')",fffd291b-a67f-5b96-86cf-534a2132f062,"2,4-D",kilogram,soil; forestry,emission,fffd291b-a67f-5b96-86cf-534a2132f062,biosphere3,,,
"('biosphere3', '79ff1e04-f069-50ed-b082-e995f38324d7')",79ff1e04-f069-50ed-b082-e995f38324d7,"2,4-D",kilogram,water,emission,79ff1e04-f069-50ed-b082-e995f38324d7,biosphere3,,,
"('biosphere3', '49b29466-706e-42c3-ac8c-f89f9530cb60')",49b29466-706e-42c3-ac8c-f89f9530cb60,"2,4-D amines",kilogram,water; ground-,emission,49b29466-706e-42c3-ac8c-f89f9530cb60,biosphere3,,,
"('biosphere3', 'c7dcf08c-f297-495b-b7db-f4f54799814b')",c7dcf08c-f297-495b-b7db-f4f54799814b,"2,4-D amines",kilogram,water; surface water,emission,c7dcf08c-f297-495b-b7db-f4f54799814b,biosphere3,,,
"('biosphere3', '0eba8639-12c1-40ce-b1b6-e3394ec94dc0')",0eba8639-12c1-40ce-b1b6-e3394ec94dc0,"2,4-D amines",kilogram,soil; agricultural,emission,0eba8639-12c1-40ce-b1b6-e3394ec94dc0,biosphere3,,,
"('biosphere3', '4f777e05-70f9-4a18-a406-d8232325073f')",4f777e05-70f9-4a18-a406-d8232325073f,"2,4-D amines",kilogram,air; non-urban air or from high stacks,emission,4f777e05-70f9-4a18-a406-d8232325073f,biosphere3,,,
"('biosphere3', 'b6b4201e-0561-5992-912f-e729fbf04e41')",b6b4201e-0561-5992-912f-e729fbf04e41,"2,4-D dimethylamine salt",kilogram,air; non-urban air or from high stacks,emission,b6b4201e-0561-5992-912f-e729fbf04e41,biosphere3,,,
"('biosphere3', 'b8db7f8d-c4a3-5aea-b95f-f5729d5656fd')",b8db7f8d-c4a3-5aea-b95f-f5729d5656fd,"2,4-D dimethylamine salt",kilogram,water; surface water,emission,b8db7f8d-c4a3-5aea-b95f-f5729d5656fd,biosphere3,,,
"('biosphere3', '1dfb1f01-807b-5379-94f7-88e3ae421f57')",1dfb1f01-807b-5379-94f7-88e3ae421f57,"2,4-D dimethylamine salt",kilogram,air,emission,1dfb1f01-807b-5379-94f7-88e3ae421f57,biosphere3,,,
"('biosphere3', '41a4e1fe-34ee-54d9-b049-3a60ada1ae3e')",41a4e1fe-34ee-54d9-b049-3a60ada1ae3e,"2,4-D dimethylamine salt",kilogram,soil; agricultural,emission,41a4e1fe-34ee-54d9-b049-3a60ada1ae3e,biosphere3,,,
"('biosphere3', '6986913c-284b-4173-95fe-4a242498b1bc')",6986913c-284b-4173-95fe-4a242498b1bc,"2,4-D ester",kilogram,soil; agricultural,emission,6986913c-284b-4173-95fe-4a242498b1bc,biosphere3,,,
"('biosphere3', '69bb7dd8-43bc-49ff-a67c-0eb8e82558d0')",69bb7dd8-43bc-49ff-a67c-0eb8e82558d0,"2,4-D ester",kilogram,water; ground-,emission,69bb7dd8-43bc-49ff-a67c-0eb8e82558d0,biosphere3,,,
"('biosphere3', 'e6367875-dd2b-4d12-8d03-94cf2e607815')",e6367875-dd2b-4d12-8d03-94cf2e607815,"2,4-D ester",kilogram,water; surface water,emission,e6367875-dd2b-4d12-8d03-94cf2e607815,biosphere3,,,
"('biosphere3', '99e1284e-58fc-4652-bc24-b796b858b24e')",99e1284e-58fc-4652-bc24-b796b858b24e,"2,4-D ester",kilogram,air; non-urban air or from high stacks,emission,99e1284e-58fc-4652-bc24-b796b858b24e,biosphere3,,,
"('biosphere3', '05136060-b6a6-4383-ae42-6ca90aeec59a')",05136060-b6a6-4383-ae42-6ca90aeec59a,"2,4-DB",kilogram,water; surface water,emission,05136060-b6a6-4383-ae42-6ca90aeec59a,biosphere3,,,
"('biosphere3', 'd051c442-f206-4d70-844d-7d44dbbc3d8e')",d051c442-f206-4d70-844d-7d44dbbc3d8e,"2,4-DB",kilogram,soil; agricultural,emission,d051c442-f206-4d70-844d-7d44dbbc3d8e,biosphere3,,,
"('biosphere3', '0b2a8601-aa6e-42e9-8091-21cba87c0f0c')",0b2a8601-aa6e-42e9-8091-21cba87c0f0c,"2,4-DB",kilogram,air; non-urban air or from high stacks,emission,0b2a8601-aa6e-42e9-8091-21cba87c0f0c,biosphere3,,,
"('biosphere3', '68f64fd1-01f5-43b4-b191-0aebfffcf293')",68f64fd1-01f5-43b4-b191-0aebfffcf293,"2,4-DB",kilogram,water; ground-,emission,68f64fd1-01f5-43b4-b191-0aebfffcf293,biosphere3,,,
"('biosphere3', 'e3d35475-3f5c-5099-9506-8cc81a188fb1')",e3d35475-3f5c-5099-9506-8cc81a188fb1,"2,4-di-tert-butylphenol",kilogram,water,emission,e3d35475-3f5c-5099-9506-8cc81a188fb1,biosphere3,,,
"('biosphere3', 'f792a1df-81cb-4c95-8c4a-e0626701e619')",f792a1df-81cb-4c95-8c4a-e0626701e619,3-Methyl-1-butanol,kilogram,air; lower stratosphere + upper troposphere,emission,f792a1df-81cb-4c95-8c4a-e0626701e619,biosphere3,,,
"('biosphere3', '4df58e33-3e3e-4ae0-ad3c-36b5cfc7a541')",4df58e33-3e3e-4ae0-ad3c-36b5cfc7a541,3-Methyl-1-butanol,kilogram,water; ocean,emission,4df58e33-3e3e-4ae0-ad3c-36b5cfc7a541,biosphere3,,,
"('biosphere3', 'dc50265c-a1ea-49b3-97a9-fad6f1da0bd7')",dc50265c-a1ea-49b3-97a9-fad6f1da0bd7,3-Methyl-1-butanol,kilogram,"air; low population density, long-term",emission,dc50265c-a1ea-49b3-97a9-fad6f1da0bd7,biosphere3,,,
"('biosphere3', 'c6310f81-3859-4c5c-990a-4662ba179693')",c6310f81-3859-4c5c-990a-4662ba179693,3-Methyl-1-butanol,kilogram,air; urban air close to ground,emission,c6310f81-3859-4c5c-990a-4662ba179693,biosphere3,,,
"('biosphere3', '6abb5a34-7f0b-4a9a-8452-211a0ebee04d')",6abb5a34-7f0b-4a9a-8452-211a0ebee04d,3-Methyl-1-butanol,kilogram,water; surface water,emission,6abb5a34-7f0b-4a9a-8452-211a0ebee04d,biosphere3,,,
"('biosphere3', '35f2e680-fd3b-4fce-8ae2-a700438aa097')",35f2e680-fd3b-4fce-8ae2-a700438aa097,3-Methyl-1-butanol,kilogram,water; ground-,emission,35f2e680-fd3b-4fce-8ae2-a700438aa097,biosphere3,,,
"('biosphere3', '8d50d9ce-3284-4a1e-ab89-2a7a931b110d')",8d50d9ce-3284-4a1e-ab89-2a7a931b110d,3-Methyl-1-butanol,kilogram,air; non-urban air or from high stacks,emission,8d50d9ce-3284-4a1e-ab89-2a7a931b110d,biosphere3,,,
"('biosphere3', 'f9f1397d-ddd2-4568-9f32-6cac992f0c1e')",f9f1397d-ddd2-4568-9f32-6cac992f0c1e,3-Methyl-1-butanol,kilogram,"water; ground-, long-term",emission,f9f1397d-ddd2-4568-9f32-6cac992f0c1e,biosphere3,,,
"('biosphere3', '1eefb686-03de-4dc8-933a-e3b7459438da')",1eefb686-03de-4dc8-933a-e3b7459438da,3-Methyl-1-butanol,kilogram,air,emission,1eefb686-03de-4dc8-933a-e3b7459438da,biosphere3,,,
"('biosphere3', '8114f79d-41eb-42f2-99d8-159db57d3bcb')",8114f79d-41eb-42f2-99d8-159db57d3bcb,3-Methyl-1-butanol,kilogram,water,emission,8114f79d-41eb-42f2-99d8-159db57d3bcb,biosphere3,,,
"('biosphere3', '70c436a2-c304-4405-9230-dcfbb7b11dde')",70c436a2-c304-4405-9230-dcfbb7b11dde,4-Methyl-2-pentanol,kilogram,water; ground-,emission,70c436a2-c304-4405-9230-dcfbb7b11dde,biosphere3,,,
"('biosphere3', '1911896c-5aff-4695-9cba-164b0ecd9199')",1911896c-5aff-4695-9cba-164b0ecd9199,4-Methyl-2-pentanol,kilogram,water; ocean,emission,1911896c-5aff-4695-9cba-164b0ecd9199,biosphere3,,,
"('biosphere3', '179c3a4c-4d0c-4928-b099-2652fac747cd')",179c3a4c-4d0c-4928-b099-2652fac747cd,4-Methyl-2-pentanol,kilogram,water; surface water,emission,179c3a4c-4d0c-4928-b099-2652fac747cd,biosphere3,,,
"('biosphere3', '56e7c4ee-29a0-4d90-a44d-ee7e7faade83')",56e7c4ee-29a0-4d90-a44d-ee7e7faade83,4-Methyl-2-pentanol,kilogram,water,emission,56e7c4ee-29a0-4d90-a44d-ee7e7faade83,biosphere3,,,
"('biosphere3', '57cb82d2-19f4-4491-8ffc-f65f9ff7b418')",57cb82d2-19f4-4491-8ffc-f65f9ff7b418,4-Methyl-2-pentanol,kilogram,"water; ground-, long-term",emission,57cb82d2-19f4-4491-8ffc-f65f9ff7b418,biosphere3,,,
"('biosphere3', 'f9d36529-abde-4ed2-a82c-d365ae2c713f')",f9d36529-abde-4ed2-a82c-d365ae2c713f,4-Methyl-2-pentanone,kilogram,water,emission,f9d36529-abde-4ed2-a82c-d365ae2c713f,biosphere3,,,
"('biosphere3', '53214ef0-3cc1-4166-920b-08ca46f7c457')",53214ef0-3cc1-4166-920b-08ca46f7c457,4-Methyl-2-pentanone,kilogram,air,emission,53214ef0-3cc1-4166-920b-08ca46f7c457,biosphere3,,,
"('biosphere3', 'b9fbef13-2fbf-4783-b7ff-b2ecabf2a55c')",b9fbef13-2fbf-4783-b7ff-b2ecabf2a55c,4-Methyl-2-pentanone,kilogram,water; ground-,emission,b9fbef13-2fbf-4783-b7ff-b2ecabf2a55c,biosphere3,,,
"('biosphere3', 'f6a4bdb1-d67e-4c00-adf3-df344701bde9')",f6a4bdb1-d67e-4c00-adf3-df344701bde9,4-Methyl-2-pentanone,kilogram,water; ocean,emission,f6a4bdb1-d67e-4c00-adf3-df344701bde9,biosphere3,,,
"('biosphere3', '497e2e7c-0e1a-4b9f-a94e-d63d5e49dcf8')",497e2e7c-0e1a-4b9f-a94e-d63d5e49dcf8,4-Methyl-2-pentanone,kilogram,"air; low population density, long-term",emission,497e2e7c-0e1a-4b9f-a94e-d63d5e49dcf8,biosphere3,,,
"('biosphere3', '1a19ad61-abd0-4d42-9828-8fae315c0b06')",1a19ad61-abd0-4d42-9828-8fae315c0b06,4-Methyl-2-pentanone,kilogram,water; surface water,emission,1a19ad61-abd0-4d42-9828-8fae315c0b06,biosphere3,,,
"('biosphere3', '6ed53433-96ff-402c-87d0-52b8271aadac')",6ed53433-96ff-402c-87d0-52b8271aadac,4-Methyl-2-pentanone,kilogram,air; non-urban air or from high stacks,emission,6ed53433-96ff-402c-87d0-52b8271aadac,biosphere3,,,
"('biosphere3', 'a6dd536a-5443-4c23-bb5e-60f0fa68af13')",a6dd536a-5443-4c23-bb5e-60f0fa68af13,4-Methyl-2-pentanone,kilogram,air; lower stratosphere + upper troposphere,emission,a6dd536a-5443-4c23-bb5e-60f0fa68af13,biosphere3,,,
"('biosphere3', '9fbec2f4-6b42-4e63-9573-14e04befe20f')",9fbec2f4-6b42-4e63-9573-14e04befe20f,4-Methyl-2-pentanone,kilogram,air; urban air close to ground,emission,9fbec2f4-6b42-4e63-9573-14e04befe20f,biosphere3,,,
"('biosphere3', '663ca947-9c87-4fb3-885f-f65789a93671')",663ca947-9c87-4fb3-885f-f65789a93671,4-Methyl-2-pentanone,kilogram,"water; ground-, long-term",emission,663ca947-9c87-4fb3-885f-f65789a93671,biosphere3,,,
"('biosphere3', '3d071bc4-855b-52d7-baa8-2cacbf536777')",3d071bc4-855b-52d7-baa8-2cacbf536777,8-Quinolinol,kilogram,soil; agricultural,emission,3d071bc4-855b-52d7-baa8-2cacbf536777,biosphere3,,,
"('biosphere3', '6ada5a85-1e6e-518c-928b-54fb4e89b414')",6ada5a85-1e6e-518c-928b-54fb4e89b414,Abamectin,kilogram,water; ground-,emission,6ada5a85-1e6e-518c-928b-54fb4e89b414,biosphere3,,,
"('biosphere3', '48137a94-e1ac-53ce-80c4-d3bc2056bee6')",48137a94-e1ac-53ce-80c4-d3bc2056bee6,Abamectin,kilogram,soil; forestry,emission,48137a94-e1ac-53ce-80c4-d3bc2056bee6,biosphere3,,,
"('biosphere3', '3166d308-cc57-4d31-b42e-63c7eada821f')",3166d308-cc57-4d31-b42e-63c7eada821f,Abamectin,kilogram,soil; agricultural,emission,3166d308-cc57-4d31-b42e-63c7eada821f,biosphere3,,,
"('biosphere3', '47da714a-ed02-5e6e-9e50-ef26a1d13a9d')",47da714a-ed02-5e6e-9e50-ef26a1d13a9d,Abamectin,kilogram,air,emission,47da714a-ed02-5e6e-9e50-ef26a1d13a9d,biosphere3,,,
"('biosphere3', 'fac8675e-9db7-5441-9011-582eada1876a')",fac8675e-9db7-5441-9011-582eada1876a,Abamectin,kilogram,air; non-urban air or from high stacks,emission,fac8675e-9db7-5441-9011-582eada1876a,biosphere3,,,
"('biosphere3', '047dd1b5-69c2-542a-bd2d-8fb88d196e24')",047dd1b5-69c2-542a-bd2d-8fb88d196e24,Abamectin,kilogram,water,emission,047dd1b5-69c2-542a-bd2d-8fb88d196e24,biosphere3,,,
"('biosphere3', 'f6432a5a-eb35-4395-9909-5d0e17296681')",f6432a5a-eb35-4395-9909-5d0e17296681,Acenaphthene,kilogram,air; lower stratosphere + upper troposphere,emission,f6432a5a-eb35-4395-9909-5d0e17296681,biosphere3,,,
"('biosphere3', 'a6ad3fc7-c019-454f-a899-43be7913a598')",a6ad3fc7-c019-454f-a899-43be7913a598,Acenaphthene,kilogram,water; ocean,emission,a6ad3fc7-c019-454f-a899-43be7913a598,biosphere3,,,
"('biosphere3', '8732d8b5-7f41-498c-be37-5bcd7a802ee6')",8732d8b5-7f41-498c-be37-5bcd7a802ee6,Acenaphthene,kilogram,water,emission,8732d8b5-7f41-498c-be37-5bcd7a802ee6,biosphere3,,,
"('biosphere3', '26eb22d8-e0cf-45a6-b09e-b8609fe6c8eb')",26eb22d8-e0cf-45a6-b09e-b8609fe6c8eb,Acenaphthene,kilogram,"water; ground-, long-term",emission,26eb22d8-e0cf-45a6-b09e-b8609fe6c8eb,biosphere3,,,
"('biosphere3', '99c07b66-c039-4896-866d-06abdaa9d46a')",99c07b66-c039-4896-866d-06abdaa9d46a,Acenaphthene,kilogram,air; urban air close to ground,emission,99c07b66-c039-4896-866d-06abdaa9d46a,biosphere3,,,
"('biosphere3', '922a7ccf-3338-43ad-bd7e-77d51df051ab')",922a7ccf-3338-43ad-bd7e-77d51df051ab,Acenaphthene,kilogram,air; non-urban air or from high stacks,emission,922a7ccf-3338-43ad-bd7e-77d51df051ab,biosphere3,,,
"('biosphere3', '5c238e5f-97c8-4837-8d67-48899ddd43be')",5c238e5f-97c8-4837-8d67-48899ddd43be,Acenaphthene,kilogram,water; surface water,emission,5c238e5f-97c8-4837-8d67-48899ddd43be,biosphere3,,,
"('biosphere3', '0555dc8e-d8b3-4da1-afaa-a2144758d590')",0555dc8e-d8b3-4da1-afaa-a2144758d590,Acenaphthene,kilogram,"air; low population density, long-term",emission,0555dc8e-d8b3-4da1-afaa-a2144758d590,biosphere3,,,
"('biosphere3', '1f4afa32-a9a2-40da-8396-104452cb637f')",1f4afa32-a9a2-40da-8396-104452cb637f,Acenaphthene,kilogram,air,emission,1f4afa32-a9a2-40da-8396-104452cb637f,biosphere3,,,
"('biosphere3', '0bc097f2-00ee-416f-a275-2c05d1e6d482')",0bc097f2-00ee-416f-a275-2c05d1e6d482,Acenaphthene,kilogram,water; ground-,emission,0bc097f2-00ee-416f-a275-2c05d1e6d482,biosphere3,,,
"('biosphere3', 'e0346157-1f0e-4bf9-b234-78fead761e18')",e0346157-1f0e-4bf9-b234-78fead761e18,Acenaphthylene,kilogram,air,emission,e0346157-1f0e-4bf9-b234-78fead761e18,biosphere3,,,
"('biosphere3', 'a998fad5-65bc-4ea9-905b-df4d5e667358')",a998fad5-65bc-4ea9-905b-df4d5e667358,Acenaphthylene,kilogram,water; ground-,emission,a998fad5-65bc-4ea9-905b-df4d5e667358,biosphere3,,,
"('biosphere3', '7c02a013-712f-4588-bfd8-247078e0f4d8')",7c02a013-712f-4588-bfd8-247078e0f4d8,Acenaphthylene,kilogram,water,emission,7c02a013-712f-4588-bfd8-247078e0f4d8,biosphere3,,,
"('biosphere3', '9dc481e4-e4cd-4cb1-a03e-d539f774e958')",9dc481e4-e4cd-4cb1-a03e-d539f774e958,Acenaphthylene,kilogram,water; ocean,emission,9dc481e4-e4cd-4cb1-a03e-d539f774e958,biosphere3,,,
"('biosphere3', 'ec4a104f-eab5-4a06-bd0a-e1c34d888718')",ec4a104f-eab5-4a06-bd0a-e1c34d888718,Acenaphthylene,kilogram,water; surface water,emission,ec4a104f-eab5-4a06-bd0a-e1c34d888718,biosphere3,,,
"('biosphere3', '15b58430-7bd4-4c6c-967e-514538c85b8d')",15b58430-7bd4-4c6c-967e-514538c85b8d,Acenaphthylene,kilogram,"water; ground-, long-term",emission,15b58430-7bd4-4c6c-967e-514538c85b8d,biosphere3,,,
"('biosphere3', 'cdcdbfc9-3d5f-4e78-8033-8dbecbb2cfec')",cdcdbfc9-3d5f-4e78-8033-8dbecbb2cfec,Acephate,kilogram,soil; agricultural,emission,cdcdbfc9-3d5f-4e78-8033-8dbecbb2cfec,biosphere3,,,
"('biosphere3', '1b10a3a6-1168-5609-8d98-ed3252861869')",1b10a3a6-1168-5609-8d98-ed3252861869,Acephate,kilogram,water,emission,1b10a3a6-1168-5609-8d98-ed3252861869,biosphere3,,,
"('biosphere3', '73a06727-fec3-4d8d-8de5-ef1a0cc2c280')",73a06727-fec3-4d8d-8de5-ef1a0cc2c280,Acephate,kilogram,air; non-urban air or from high stacks,emission,73a06727-fec3-4d8d-8de5-ef1a0cc2c280,biosphere3,,,
"('biosphere3', 'e2afdc42-58a6-58c0-9fd8-9e6a824042f3')",e2afdc42-58a6-58c0-9fd8-9e6a824042f3,Acephate,kilogram,soil; forestry,emission,e2afdc42-58a6-58c0-9fd8-9e6a824042f3,biosphere3,,,
"('biosphere3', '383570f4-fd89-5fcf-958d-d2aedb4bbd0e')",383570f4-fd89-5fcf-958d-d2aedb4bbd0e,Acephate,kilogram,water; ground-,emission,383570f4-fd89-5fcf-958d-d2aedb4bbd0e,biosphere3,,,
"('biosphere3', 'e3e8f6a2-c45e-4685-9859-698b2eadaf5b')",e3e8f6a2-c45e-4685-9859-698b2eadaf5b,Acetaldehyde,kilogram,air,emission,e3e8f6a2-c45e-4685-9859-698b2eadaf5b,biosphere3,,,
"('biosphere3', 'd4256abf-9f73-4373-b1c0-a9532663ba58')",d4256abf-9f73-4373-b1c0-a9532663ba58,Acetaldehyde,kilogram,water; ocean,emission,d4256abf-9f73-4373-b1c0-a9532663ba58,biosphere3,,,
"('biosphere3', '5411a599-120a-4a1e-8916-85d43841da24')",5411a599-120a-4a1e-8916-85d43841da24,Acetaldehyde,kilogram,"water; ground-, long-term",emission,5411a599-120a-4a1e-8916-85d43841da24,biosphere3,,,
"('biosphere3', '55b0bc94-7f43-4930-ad57-25af3f892757')",55b0bc94-7f43-4930-ad57-25af3f892757,Acetaldehyde,kilogram,"air; low population density, long-term",emission,55b0bc94-7f43-4930-ad57-25af3f892757,biosphere3,,,
"('biosphere3', '4b51a9d0-4100-49c1-8d47-ec47eb51c58a')",4b51a9d0-4100-49c1-8d47-ec47eb51c58a,Acetaldehyde,kilogram,water,emission,4b51a9d0-4100-49c1-8d47-ec47eb51c58a,biosphere3,,,
"('biosphere3', '5ad58fcc-e9ba-4155-a3c9-e4ffb3065a6f')",5ad58fcc-e9ba-4155-a3c9-e4ffb3065a6f,Acetaldehyde,kilogram,air; urban air close to ground,emission,5ad58fcc-e9ba-4155-a3c9-e4ffb3065a6f,biosphere3,,,
"('biosphere3', '7a65d41a-561b-4090-bd81-13672abce16f')",7a65d41a-561b-4090-bd81-13672abce16f,Acetaldehyde,kilogram,water; surface water,emission,7a65d41a-561b-4090-bd81-13672abce16f,biosphere3,,,
"('biosphere3', 'fc9f9a81-c4b9-4dce-bc20-9f04e05ca2f1')",fc9f9a81-c4b9-4dce-bc20-9f04e05ca2f1,Acetaldehyde,kilogram,air; non-urban air or from high stacks,emission,fc9f9a81-c4b9-4dce-bc20-9f04e05ca2f1,biosphere3,,,
"('biosphere3', '43a7e8ef-634e-401b-92f1-32cb42f226ac')",43a7e8ef-634e-401b-92f1-32cb42f226ac,Acetaldehyde,kilogram,air; lower stratosphere + upper troposphere,emission,43a7e8ef-634e-401b-92f1-32cb42f226ac,biosphere3,,,
"('biosphere3', '28b0681a-8e83-4997-be31-65e5a0a1a81f')",28b0681a-8e83-4997-be31-65e5a0a1a81f,Acetaldehyde,kilogram,water; ground-,emission,28b0681a-8e83-4997-be31-65e5a0a1a81f,biosphere3,,,
"('biosphere3', 'eb23cf3a-b866-458d-94b3-9aee4145fcc9')",eb23cf3a-b866-458d-94b3-9aee4145fcc9,Acetamide,kilogram,soil; agricultural,emission,eb23cf3a-b866-458d-94b3-9aee4145fcc9,biosphere3,,,
"('biosphere3', 'c3de45a3-e6fd-494e-aa85-d352b478e87b')",c3de45a3-e6fd-494e-aa85-d352b478e87b,Acetamide,kilogram,air; non-urban air or from high stacks,emission,c3de45a3-e6fd-494e-aa85-d352b478e87b,biosphere3,,,
"('biosphere3', '87d27297-7fe7-56cb-b6e3-b5cccccabbde')",87d27297-7fe7-56cb-b6e3-b5cccccabbde,Acetamiprid,kilogram,soil; forestry,emission,87d27297-7fe7-56cb-b6e3-b5cccccabbde,biosphere3,,,
"('biosphere3', '31f72435-fdbb-5dac-9887-c3ae1d92dd4b')",31f72435-fdbb-5dac-9887-c3ae1d92dd4b,Acetamiprid,kilogram,water; ground-,emission,31f72435-fdbb-5dac-9887-c3ae1d92dd4b,biosphere3,,,
"('biosphere3', '31d6cf74-5677-5e76-830d-02d214cbdb2d')",31d6cf74-5677-5e76-830d-02d214cbdb2d,Acetamiprid,kilogram,water,emission,31d6cf74-5677-5e76-830d-02d214cbdb2d,biosphere3,,,
"('biosphere3', '07848a8e-1143-5eab-aa66-dddf41a639e7')",07848a8e-1143-5eab-aa66-dddf41a639e7,Acetamiprid,kilogram,air; non-urban air or from high stacks,emission,07848a8e-1143-5eab-aa66-dddf41a639e7,biosphere3,,,
"('biosphere3', '910b7532-d541-45a5-a535-03f54997726e')",910b7532-d541-45a5-a535-03f54997726e,Acetamiprid,kilogram,soil; agricultural,emission,910b7532-d541-45a5-a535-03f54997726e,biosphere3,,,
"('biosphere3', '01e5e64c-19ef-59c7-b350-7c46e691205a')",01e5e64c-19ef-59c7-b350-7c46e691205a,Acetamiprid,kilogram,air,emission,01e5e64c-19ef-59c7-b350-7c46e691205a,biosphere3,,,
"('biosphere3', '3cea246d-706f-4280-ac52-3c7590e8fa7f')",3cea246d-706f-4280-ac52-3c7590e8fa7f,Acetic acid,kilogram,water,emission,3cea246d-706f-4280-ac52-3c7590e8fa7f,biosphere3,,,
"('biosphere3', '18452b50-8c57-41d2-bbdd-37996c455771')",18452b50-8c57-41d2-bbdd-37996c455771,Acetic acid,kilogram,water; ocean,emission,18452b50-8c57-41d2-bbdd-37996c455771,biosphere3,,,
"('biosphere3', 'e9acbffd-7211-42e2-9f3a-cd9556e21132')",e9acbffd-7211-42e2-9f3a-cd9556e21132,Acetic acid,kilogram,"air; low population density, long-term",emission,e9acbffd-7211-42e2-9f3a-cd9556e21132,biosphere3,,,
"('biosphere3', '061c7a46-3728-48fa-8240-7a8841e6ca6f')",061c7a46-3728-48fa-8240-7a8841e6ca6f,Acetic acid,kilogram,water; surface water,emission,061c7a46-3728-48fa-8240-7a8841e6ca6f,biosphere3,,,
"('biosphere3', 'c5cc0625-6e01-4639-b053-5d1d9d22a53c')",c5cc0625-6e01-4639-b053-5d1d9d22a53c,Acetic acid,kilogram,air; non-urban air or from high stacks,emission,c5cc0625-6e01-4639-b053-5d1d9d22a53c,biosphere3,,,
"('biosphere3', 'd157416d-db9b-4f88-a7f3-a9a5f1ea88f2')",d157416d-db9b-4f88-a7f3-a9a5f1ea88f2,Acetic acid,kilogram,air,emission,d157416d-db9b-4f88-a7f3-a9a5f1ea88f2,biosphere3,,,
"('biosphere3', '27db07bb-7d5b-4e63-8f16-401781188148')",27db07bb-7d5b-4e63-8f16-401781188148,Acetic acid,kilogram,"water; ground-, long-term",emission,27db07bb-7d5b-4e63-8f16-401781188148,biosphere3,,,
"('biosphere3', '78a0fa8b-3e30-45c2-ad50-290c3b608c84')",78a0fa8b-3e30-45c2-ad50-290c3b608c84,Acetic acid,kilogram,water; ground-,emission,78a0fa8b-3e30-45c2-ad50-290c3b608c84,biosphere3,,,
"('biosphere3', 'f53378fe-3e04-4f74-9a08-bea2a6332b67')",f53378fe-3e04-4f74-9a08-bea2a6332b67,Acetic acid,kilogram,air; lower stratosphere + upper troposphere,emission,f53378fe-3e04-4f74-9a08-bea2a6332b67,biosphere3,,,
"('biosphere3', 'b9b68c0c-053e-41de-ab72-8dfe1c3f5755')",b9b68c0c-053e-41de-ab72-8dfe1c3f5755,Acetic acid,kilogram,air; urban air close to ground,emission,b9b68c0c-053e-41de-ab72-8dfe1c3f5755,biosphere3,,,
"('biosphere3', '66d62655-2b96-4e07-84f6-721f4a3e3ec7')",66d62655-2b96-4e07-84f6-721f4a3e3ec7,"Acetic acid, trifluoro-",kilogram,air; lower stratosphere + upper troposphere,emission,66d62655-2b96-4e07-84f6-721f4a3e3ec7,biosphere3,,,
"('biosphere3', 'f38210d0-4566-4497-b270-662028efc0c6')",f38210d0-4566-4497-b270-662028efc0c6,"Acetic acid, trifluoro-",kilogram,air; urban air close to ground,emission,f38210d0-4566-4497-b270-662028efc0c6,biosphere3,,,
"('biosphere3', '1511586a-8f52-4e6b-bb46-78a0c083155f')",1511586a-8f52-4e6b-bb46-78a0c083155f,"Acetic acid, trifluoro-",kilogram,air; non-urban air or from high stacks,emission,1511586a-8f52-4e6b-bb46-78a0c083155f,biosphere3,,,
"('biosphere3', 'd4f209e8-335f-4a2f-9384-77a23fbc7dee')",d4f209e8-335f-4a2f-9384-77a23fbc7dee,"Acetic acid, trifluoro-",kilogram,air,emission,d4f209e8-335f-4a2f-9384-77a23fbc7dee,biosphere3,,,
"('biosphere3', '79e99a7d-9cda-407e-9503-da5419f604b4')",79e99a7d-9cda-407e-9503-da5419f604b4,"Acetic acid, trifluoro-",kilogram,"air; low population density, long-term",emission,79e99a7d-9cda-407e-9503-da5419f604b4,biosphere3,,,
"('biosphere3', '92ee2fc1-238c-465d-9887-418af42db9c7')",92ee2fc1-238c-465d-9887-418af42db9c7,Acetochlor,kilogram,soil; agricultural,emission,92ee2fc1-238c-465d-9887-418af42db9c7,biosphere3,,,
"('biosphere3', '7a2d7097-20c4-4b5f-b2ee-bcfc2ba1378f')",7a2d7097-20c4-4b5f-b2ee-bcfc2ba1378f,Acetone,kilogram,air; non-urban air or from high stacks,emission,7a2d7097-20c4-4b5f-b2ee-bcfc2ba1378f,biosphere3,,,
"('biosphere3', 'e91093c9-20df-49c5-8960-eabf05af6832')",e91093c9-20df-49c5-8960-eabf05af6832,Acetone,kilogram,"air; low population density, long-term",emission,e91093c9-20df-49c5-8960-eabf05af6832,biosphere3,,,
"('biosphere3', '62ebd5d6-153a-463d-88c0-9fee5658d316')",62ebd5d6-153a-463d-88c0-9fee5658d316,Acetone,kilogram,water; ocean,emission,62ebd5d6-153a-463d-88c0-9fee5658d316,biosphere3,,,
"('biosphere3', 'f3d5fd96-8805-4d3d-867a-5df27975b07f')",f3d5fd96-8805-4d3d-867a-5df27975b07f,Acetone,kilogram,air,emission,f3d5fd96-8805-4d3d-867a-5df27975b07f,biosphere3,,,
